,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB
46197,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:00:07 PM,Jordan Rakei,Flowers,Flowers,0,0,R&B/Soul,Decca (UMO),00602458565867,0,0
46198,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:04:13 PM,Garrett Saracho,Caló,Garrett Saracho JID015,0,0,Jazz,Jazz Is Dead,4062548048162,0,0
46199,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:10:26 PM,Club d'Elf,As Above,As Above,0,0,World,ORCHARD - Face Pelt Records,0827577568906,0,0
46200,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:17:17 PM,Poolside,Each Night,Each Night,0,0,Electronic,MERLIN - Counter Records,5054429175134,0,0
46201,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:20:16 PM,Eric Dolphy,Moods In Free Time - Take 5,Candid Dolphy,0,0,Jazz,Candid Productions,0708857903320,0,0
46202,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:25:53 PM,Don Leisure,Egg Yolk Bun,A Family Affair,0,0,R&B/Soul,First Word Records,5050580761100,0,0
46203,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:28:14 PM,Phoebe Bridgers,Sidelines,Sidelines,0,0,,MERLIN - Dead Oceans,0656605162263,1,0
46204,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:28:21 PM,Belinse & Lavejazz Project,Strand - Dean Ashby,Astro Lounge,0,0,Electronic,Salon Lounge Recordings,4250618730721,0,0
46205,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:34:09 PM,Little Dragon,Slugs of Love,Slugs of Love,0,0,Electronic,Ninja Tune,5054429172294,0,0
46206,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:37:17 PM,Dusty Trails,They May Call Me A Dreamer,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,0075678331121,0,0
46207,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:40:14 PM,Alisson Sant,Bem Bom,Bem Bom,0,0,,ORCHARD - Donatinho [dist. Tratore],0733045923965,0,0
46208,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:45:52 PM,Sigur Rós,Gold,ÁTTA,0,0,,BMG Rights Management (UK) Limited,4050538920420,0,0
46209,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:51:04 PM,Slim Gaillard And His Peruvians,Laughing In Rhythm,Groove Juice: The Norman Granz Recordings + More,0,0,Jazz,UMG - Verve,00731452165121,0,0
46210,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:53:58 PM,Hot Chip,Fire of Mercy,Fire of Mercy,0,0,,Domino Recording Co,0887829137069,0,0
46211,"WRUV 2/11/24, 2:00 PM",64581,Program Director,2024-02-11,2:58:47 PM,Billy Childs,The Great Western Loop,The Winds of Change,0,0,Jazz,ORCHARD - Mack Avenue Records,0673203120068,0,0
46212,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:05:07 PM,Don Leisure,Walk with Us,Beyond the Midnight Sun,0,0,Jazz,First Word Records,5050580813649,0,0
46213,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:08:41 PM,Esther Rose,Chet Baker,Chet Baker,0,0,Folk,"MERLIN - New West Records, LLC",0607396654734,0,0
46214,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:13:05 PM,Lucius,Stranger Danger,Stranger Danger,0,0,,Fantasy,00888072585379,0,0
46215,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:17:46 PM,Hilario Duran and his Latin Jazz Big Band,Pacá por Juanito,Cry Me A River,0,0,Jazz,MERLIN - Alma Records,0880504908329,0,0
46216,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:22:46 PM,Francesco Crosara,Sarava,Circular Motion,0,0,Jazz,ORCHARD - OA2 Records,0805552222227,0,0
46217,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:29:07 PM,James Clay,Minor Meeting,James Clay: The Kid from Dallas. Tenorman,0,0,Jazz,Fresh Sound Records,8427328608534,0,0
46218,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:33:40 PM,Kokoroko,Tojo,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0
46219,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:37:37 PM,Ray LaMontagne,It Takes Me Back,It Takes Me Back,0,0,Folk,Liula Records distributed by Mick Music,1963621470647,0,0
46220,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:41:16 PM,Total Refreshment Centre,Isa (feat. Noah Slee),Transmissions From Total Refreshment Centre,0,0,Jazz,UMG - Total Refreshment Centre/Blue Note Records,00602445364022,0,0
46221,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:47:00 PM,Harold Mabern,Dear Lord,Mabern Plays Coltrane,0,0,Jazz,ORCHARD - Smoke Sessions,0196292451245,0,0
46222,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:52:35 PM,Alfredo Rodriguez,La Bilirrubina,Coral Way,0,0,Jazz,Mack Avenue Records,0673203119468,0,0
46223,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:57:38 PM,CHERISE,Sunrise,Blue Note Re:imagined II,0,0,Jazz,UMG - Decca (UMO),00602445794331,0,0
46224,"WRUV 2/11/24, 3:05 PM",64581,Program Director,2024-02-11,3:57:59 PM,Fishbone,Everyday Sunshine,The Essential Fishbone,0,0,,SME - Columbia/Legacy,0886443115019,0,0
46225,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:01:56 PM,Dick Richard,Frog Song,Frog Song,0,1,,3591115 Records DK,0197902822554,0,0
46226,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:04:32 PM,Pissed Jeans,Sixty-Two Thousand Dollars in Debt,Half Divorced,0,0,,Sub Pop Records,0098787908374,0,0
46227,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:06:26 PM,Pons,Manfish,The Liquid Self,0,0,,MERLIN - Dedstrange,0634457148154,0,0
46228,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:10:18 PM,Queens of the Stone Age,Negative Space,In Times New Roman...,0,0,,MERLIN - Matador,5059638400923,0,0
46229,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:14:07 PM,Brunch,Silhouette (Live at Nectar's),Live at Nectar's,1,1,Rock,Brunch Records,0198090293096,0,0
46230,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:19:18 PM,Burial Woods,Future Is Metal,Future Is Metal,1,1,Rock,5371874 Records DK2,0198087079801,0,0
46231,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:23:54 PM,Pet Shop Boys,Electricity,Bilingual,0,0,,WMG - Atlantic Records,0643443108829,1,0
46232,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:28:45 PM,Madaila,Time Erase,Time Erase,1,1,,Madaila,0859779154007,0,0
46233,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:32:30 PM,Willverine,Make It Sing,Make It Sing,0,1,R&B/Soul,DISTROKID,0197992943047,0,0
46234,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:35:05 PM,Lavenderlux,When The Clouds Break,When The Clouds Break,0,1,Rock,Orange Store Records,0198087304170,0,0
46235,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:39:43 PM,Andriana Chobot,Drive On,Return to Sincere,0,1,,DISTROKID - vcl004,0196865059434,0,0
46236,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:42:44 PM,Ali McGuirk,Let It Be You,Til It’s Gone,1,1,R&B/Soul,MERLIN - Signature Sounds Recordings,0701237214221,0,0
46237,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:46:19 PM,Giovanina Bucci,Like I Used To,Storytellers,0,1,,Giovanina Bucci,0196253091480,0,0
46238,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:50:07 PM,Gruff Rhys,Sadness Sets Me Free,Sadness Sets Me Free,0,0,,MERLIN - Rough Trade,5059638411721,0,0
46239,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,4:55:22 PM,Small Faces,Here Come the Nice,There Are But Four Small Faces (Expanded),0,0,,WMG - Sanctuary Records,4050538464801,0,0
46240,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:01:50 PM,Animal Collective,Genie's Open,Isn’t It Now?,0,0,,MERLIN - Domino Recording Co,0887828052899,0,0
46241,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:09:38 PM,The Decemberists,Burial Ground,Burial Ground,0,0,Rock,ORCHARD - YABB Records,0197190800296,0,0
46242,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:13:36 PM,Lily Seabird,Twenty,"Alas,",1,1,Rock,5801761 Records DK2,0019805628111,0,0
46243,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:18:49 PM,Blackwater,Our Love,Live on WRUV Exposure,0,1,Rock,unreleased,,0,0
46244,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:25:07 PM,Gov't Mule,Have Mercy On The Criminal,Heavy Load Blues (Deluxe Edition),0,0,Blues,UMG - Fantasy Records,,0,0
46245,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:31:45 PM,My Morning Jacket,Honest Man,At Dawn,0,0,Rock,ORCHARD - Darla Records,0708527035825,0,0
46246,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:41:00 PM,Of Conscious Mind,Conscious Mind (feat. Ethan Avendaño-Lawrence),Spellwords - EP,1,1,Rock,OMM Creation Productions & The Underground - Recording Studio,198089638792,0,0
46247,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:43:46 PM,Saint Albums,What's Going On With You,Bay,0,1,,5970593 Records DK,0198088189523,0,0
46248,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:46:43 PM,The Leatherbound Books,WHSMF,WHSMF,1,1,,LBB,0872132767966,0,0
46249,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:51:07 PM,Robber Robber,Sea or War,Sea or War,1,1,Rock,DISTROKID,0019591291827,0,0
46250,Everyday Sunshine,66634,The Purple Shaman,2024-02-11,5:55:03 PM,Guerilla Toss,Betty Dreams of Green Men,GT Ultra,0,0,Rock,DFA Records,0829732256345,0,0
46251,Pirate Radio,169308,dj agp,2024-02-11,6:03:32 PM,Jeff Buckley,"Lover, You Should've Come Over",Grace,0,0,,SME - Columbia/Legacy,0888880206374,0,0
46252,Pirate Radio,169308,dj agp,2024-02-11,6:10:10 PM,Morphine,Claire,Good,0,0,Rock,WMG - Ryko/Rhino,0014431026362,0,0
46253,Pirate Radio,169308,dj agp,2024-02-11,6:13:13 PM,Puma Blue,(She's) Just a Phase,Swum Baby,0,0,Jazz,MERLIN - Inner City Float,5054526392649,0,0
46254,Pirate Radio,169308,dj agp,2024-02-11,6:17:06 PM,Del Water Gap,Hurting Kind,Hurting Kind,0,0,,Mom+Pop,0858275063011,0,0
46255,Pirate Radio,169308,dj agp,2024-02-11,6:20:41 PM,Morphine,Do Not Go Quietly Unto Your Grave,Good,0,0,Rock,WMG - Ryko/Rhino,0014431026362,0,0
46256,Pirate Radio,169308,dj agp,2024-02-11,6:23:57 PM,Cocteau Twins,Cherry-coloured Funk,Heaven Or Las Vegas (Remastered),0,0,,4AD,0652637001280,0,0
46257,Pirate Radio,169308,dj agp,2024-02-11,6:27:04 PM,Stevie Wonder,Summer Soft,Songs In The Key Of Life,0,0,,Universal Music,0601215735727,1,0
46258,Pirate Radio,169308,dj agp,2024-02-11,6:33:29 PM,The Beach Boys,'Til I Die,"""Feel Flows"" The Sunflower & Surf’s Up Sessions 1969-1971 (Super Deluxe)",0,0,,UMG - Capitol Records,05099940443959,1,0
46259,Pirate Radio,169308,dj agp,2024-02-11,6:35:57 PM,Morphine,You Speak My Language,Roller Derby,0,0,Rock,WMG - Ryko/Rhino,0014431026362,0,0
46260,Pirate Radio,169308,dj agp,2024-02-11,6:39:20 PM,TV Girl,Loving Machine,Who Really Cares,0,0,,TV Girl,0190394310509,0,0
46261,Pirate Radio,169308,dj agp,2024-02-11,6:44:31 PM,Lamp,For Lovers,For Lovers,0,0,,MOTEL BLEU,4521640105079,0,0
46262,Pirate Radio,169308,dj agp,2024-02-11,6:45:41 PM,Nailah Hunter,Adorned,Lovegaze,1,0,Rock,ORCHARD - Fat Possum,0197189452949,0,0
46263,Pirate Radio,169308,dj agp,2024-02-11,6:49:48 PM,Clairo,Partridge - Recorded At Electric Lady Studios,Live at Electric Lady,0,0,,"UMG - Clairo Records, LLC",00602455755995,0,0
46264,Pirate Radio,169308,dj agp,2024-02-11,6:56:29 PM,Lamp,Last Train At 25 O'clock,For Lovers,0,0,,MOTEL BLEU,4521640105079,0,0
46265,Pirate Radio,169308,dj agp,2024-02-11,7:00:49 PM,Sufjan Stevens,Futile Devices,The Age of Adz,0,0,,Asthmatic Kitty,0656605607764,0,0
46266,Pirate Radio,169308,dj agp,2024-02-11,7:02:57 PM,Nailah Hunter,Lovegaze,Lovegaze,1,0,Rock,ORCHARD - Fat Possum,0197189452949,0,0
46267,Pirate Radio,169308,dj agp,2024-02-11,7:07:38 PM,Odie Leigh,No Doubt,No Doubt,1,0,,Mom+Pop,0810090094489,0,0
46268,Pirate Radio,169308,dj agp,2024-02-11,7:12:40 PM,Faye Webster,Both All The Time,I Know I'm Funny haha,0,0,,MERLIN - Secretly Canadian,0656605040165,0,0
46269,Pirate Radio,169308,dj agp,2024-02-11,7:15:48 PM,Clairo,Bags - Recorded At Electric Lady Studios,Live at Electric Lady,0,0,,"UMG - Clairo Records, LLC",00602455755995,0,0
46270,Pirate Radio,169308,dj agp,2024-02-11,7:20:22 PM,Odie Leigh,Crop Circles,Crop Circles,0,0,Folk,In My House!,0196700024634,0,0
46271,Pirate Radio,169308,dj agp,2024-02-11,7:25:47 PM,San Fermin,Weird Environment,Weird Environment,1,0,Rock,ORCHARD - Better Company Records LLC,0197189665967,0,0
46272,Pirate Radio,169308,dj agp,2024-02-11,7:29:37 PM,The Last Dinner Party,Caesar on a TV Screen,Caesar on a TV Screen,1,0,,Universal-Island Records Ltd.,00602458982541,0,0
46273,Pirate Radio,169308,dj agp,2024-02-11,7:33:23 PM,Nailah Hunter,Into the Sun,Lovegaze,1,0,Rock,ORCHARD - Fat Possum,0197189452949,0,0
46274,Pirate Radio,169308,dj agp,2024-02-11,7:38:17 PM,The Staves,All Now,All Now,1,0,Folk,Communion Records,5060998462179,0,0
46275,Pirate Radio,169308,dj agp,2024-02-11,7:45:27 PM,The Front Bottoms,Everyone But You,Going Grey,0,0,,WMG - Fueled By Ramen,0075679888952,0,0
46276,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:02:08 PM,NEIL FRANCES,Energy,It's All a Bit Fuzzy,0,0,,,,0,0
46277,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:05:20 PM,Samara Joy,I Miss You So,I Miss You So,0,0,Jazz,Verve,00602455527691,0,0
46278,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:09:01 PM,Lily Seabird,Grace,Grace,0,0,Rock,5801761 Records DK2,0198087872495,0,0
46279,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:12:34 PM,Caroline Rose,Miami,Miami,0,0,,"MERLIN - New West Records, LLC",0607396652860,0,0
46280,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:20:23 PM,The Young Love Scene,Girl On Down The Hall,Gush,0,0,Rock,DISTROKID - Bad Dummy Records,0197210948014,0,0
46281,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:25:35 PM,The Allergies,Stanky Funk - feat. Bootie Brown,Stanky Funk (feat. Bootie Brown),0,0,,MERLIN - Jalapeno Records,3663729237545,0,0
46282,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:29:42 PM,CHAI,"NEO KAWAII, K?","NEO KAWAII, K?",0,0,,Subpop Record Group,0098787158564,0,0
46283,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:32:14 PM,Harold López-Nussa,Tumba la Timba,Timba a la Americana,0,0,Jazz,UMG - Blue Note Records,,0,0
46284,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:37:20 PM,Arooj Aftab,Baghon Main,Vulture Prince,0,0,World,MERLIN - New Amsterdam,0798304485615,0,0
46285,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:44:02 PM,Takuya Kuroda,It's Okay,Midnight Crisp,0,0,Jazz,First Word Records,5050580788930,0,0
46286,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:50:02 PM,Wilco,Evicted,Evicted,0,0,Rock,Legacy Recordings,0196871314459,0,0
46287,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:53:29 PM,Matthew Shipp,Silent Cube,Piano Sutras,0,0,,Thirsty Ear Recordings,0700435720725,0,0
46288,"WRUV 2/11/24, 8:02 PM",64581,Program Director,2024-02-11,8:58:21 PM,Yo La Tengo,Aselestine,Aselestine,0,0,,MERLIN - Matador,5059638394208,0,0
46289,Shameful Company,171944,DJ TJ,2024-02-11,9:04:07 PM,Rainbow Kitten Surprise,Pacific Love,"How To: Friend, Love, Freefall",0,0,Rock,Elektra (NEK),075679880390,0,0
46290,Shameful Company,171944,DJ TJ,2024-02-11,9:05:09 PM,Hippo Campus,Sun Veins,Landmark,0,0,Rock,Transgressive,0855579005785,0,0
46291,Shameful Company,171944,DJ TJ,2024-02-11,9:06:28 PM,dodie,Air So Sweet,Build A Problem,0,0,Folk,doddleoddle,195497329526,0,0
46292,Shameful Company,171944,DJ TJ,2024-02-11,9:07:28 PM,Mountain Man,Window,Magic Ship,0,0,Country,Bella Union,5051083137744,0,0
46293,Shameful Company,171944,DJ TJ,2024-02-11,9:08:14 PM,Runnner,Vines to Make it All Worth It,Vines to Make it All Worth It,0,0,,MERLIN - Run For Cover Records,0810097915978,0,0
46294,Shameful Company,171944,DJ TJ,2024-02-11,9:09:46 PM,Field Medic,FULL GROWN,"Me, My Gibberish, & The Moon",0,0,,Sunroom Recordz & Salon,0885014387183,0,0
46295,Shameful Company,171944,DJ TJ,2024-02-11,9:11:14 PM,João Gilberto,Cordeiro de nana,Brazil,0,0,Jazz,UMG - Universal Music International Ltda.,00042283620322,0,0
46296,Shameful Company,171944,DJ TJ,2024-02-11,9:12:27 PM,DANZINGER 99,regen༺♡✧+++,regen༺♡✧+++,0,0,,NEUNUNDNEUNZIG99,0197085654331,0,0
46297,Shameful Company,171944,DJ TJ,2024-02-11,9:13:50 PM,Luiz Bonfá,Pernambuco,Solo in Rio 1959,0,0,Jazz,BELIEVE - Play Music,3616405344501,0,0
46298,Shameful Company,171944,DJ TJ,2024-02-11,9:14:11 PM,Geraldo Ribeiro,Um Rosto de Mulher,Tributo a Garoto,0,0,World,genesis,024543580508,0,0
46299,Shameful Company,171944,DJ TJ,2024-02-11,9:16:41 PM,Julio Secchin,Bote,Bote - Single,0,0,Classical,Julio Secchin,3616406020305,0,0
46300,Shameful Company,171944,DJ TJ,2024-02-11,9:17:21 PM,Earl Sweatshirt,Riot!,Some Rap Songs,0,0,Hip Hop/Rap,Tan Cressida/Columbia,886447287286,0,0
46301,Shameful Company,171944,DJ TJ,2024-02-11,9:19:51 PM,Zeph,My Fault,Crush (Demos) - EP,0,0,Electronic,Too Lost,196833426015,0,0
46302,Shameful Company,171944,DJ TJ,2024-02-11,9:21:32 PM,Dominic Fike,10x Stronger,What Could Possibly Go Wrong,0,0,,SME - Columbia,0886448586340,1,0
46303,Shameful Company,171944,DJ TJ,2024-02-11,9:22:39 PM,Lelio Luttazzi,Souvenir d'Italie,Le mie preferite,0,0,World,Rai Trade,4029758877821,0,0
46304,Shameful Company,171944,DJ TJ,2024-02-11,9:23:49 PM,michel colombier,mistress arrives,Back Lot Music,0,0,Blues,Back Lot Music,,0,0
46305,Shameful Company,171944,DJ TJ,2024-02-11,9:24:51 PM,Triste Janero,A Beginning Dream,Meet Triste Janero,0,0,,UMG - Varese Sarabande,00030206691498,0,0
46306,Shameful Company,171944,DJ TJ,2024-02-11,9:25:00 PM,Alberto Baldan Bembo,Linda,L'amica di mia madre (Colonna sonora originale del film),0,0,Jazz,Sonor Music Editions,0610877864607,0,0
46307,Shameful Company,171944,DJ TJ,2024-02-11,9:27:02 PM,Pete Seeger,"Oh, Susanna","American Favorite Ballads, Vol. 2",0,0,,MERLIN - Fidelity Masters,0889845625001,0,0
46308,Shameful Company,171944,DJ TJ,2024-02-11,9:28:33 PM,Ritt Momney,"Surely, You'd Burn the Same",Her and All of My Friends,0,0,Blues,Ritt Momney,197545793563,0,0
46309,Shameful Company,171944,DJ TJ,2024-02-11,9:28:34 PM,Zeph,Bed (demo),Goodnight Moon (Demos) - EP,0,0,Blues,zeph,0790566396227,0,0
46310,Shameful Company,171944,DJ TJ,2024-02-11,9:29:51 PM,The Dan Emery Mystery Band,Other People's Tongues,Love and Advertising,0,0,,The Orchard,0669910020623,0,0
46311,Shameful Company,171944,DJ TJ,2024-02-11,9:31:32 PM,Lord Huron,The Moon Doesn't Mind,Long Lost,0,0,Country,Inertia Music,9332727115899,0,0
46312,Shameful Company,171944,DJ TJ,2024-02-11,9:34:27 PM,João Erbetta,Ver o Mar (feat. Leandro Lima) - Versão Barco,Coisa Mais Linda: Season 1 (Music from the Original Netflix Series),0,0,,WMG - BMG Rights Management (US) LLC,4050538510195,0,0
46313,Shameful Company,171944,DJ TJ,2024-02-11,9:35:51 PM,Tegan and Sara,"Soil, Soil",The Complete Recollection: 1999 - 2010,0,0,,WMG - Warner Records Label,0093624994084,1,0
46314,Shameful Company,171944,DJ TJ,2024-02-11,9:37:09 PM,Sandro Brugnolini,Gungala Serenata,"Gungala, la pantera nuda",0,0,,Cinevox,3661585653721,0,0
46315,Shameful Company,171944,DJ TJ,2024-02-11,9:40:00 PM,Alberto Baldan Bembo,Blue Velvet,L'amica di mia madre (Colonna sonora originale del film),0,0,,APM Music - Intermezzi APM,0610877864607,0,0
46316,Shameful Company,171944,DJ TJ,2024-02-11,9:41:14 PM,Luiz Bonfa,Samba de Orfeu,Sambolero,0,0,,BELIEVE - Night & day,3614591381669,0,0
46317,Shameful Company,171944,DJ TJ,2024-02-11,9:41:59 PM,Timothy Edward Carpenter,Graduation,Prep School - EP,0,0,Folk,Timothy Edward Carpenter,197047297002,0,0
46318,Shameful Company,171944,DJ TJ,2024-02-11,9:43:19 PM,Video Days,Bleached,sungazing,0,0,,Birthdiy,5063112047870,0,0
46319,Shameful Company,171944,DJ TJ,2024-02-11,9:44:37 PM,Justin Hurwitz,Mia & Sebastian’s Theme,La La Land (Original Motion Picture Score),0,0,,"UMG - UMG Recordings, Inc.",00600406836953,0,0
46320,Shameful Company,171944,DJ TJ,2024-02-11,9:45:50 PM,Michael Small,Street Market / Love Scene,'klute' - Original Soundtrack Recording - Remastered,0,0,Blues,The Freak Emporium,5057302410605,0,0
46321,Shameful Company,171944,DJ TJ,2024-02-11,9:47:13 PM,Elijah Fox,Crystal Falls,Crystal Falls - Single,0,0,Blues,Sonder House,193436288187,0,0
46322,Shameful Company,171944,DJ TJ,2024-02-11,9:49:56 PM,Resavoir,Clouds,Resavoir,0,0,Jazz,International Anthem Recording Co.,603784912042,0,0
46323,Shameful Company,171944,DJ TJ,2024-02-11,9:51:55 PM,Macabre Plaza,Till the Wheels Fall Off,Out With the Old in With the Taboo,0,0,Rock,Vada Vada,0859761693934,0,0
46324,Shameful Company,171944,DJ TJ,2024-02-11,9:52:35 PM,gabriel yared,un couchee de soleil accrochee par les abres,Vada Vada,0,0,Blues,Vada Vada,,0,0
46325,Shameful Company,171944,DJ TJ,2024-02-11,9:54:58 PM,Macabre Plaza,A Devil's Touch in the Midwest,An Old Smile,0,0,Blues,Vada Vada,859745929127,0,0
46326,Shameful Company,171944,DJ TJ,2024-02-11,9:55:17 PM,Big Time Rush,Count On You,BTR,0,0,,SME - Nickelodeon/Columbia,0886443106789,1,0
46327,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:00:34 PM,Tegan and Sara,Girls Talk,Girls Talk,0,0,,Legacy Recordings,0196871047395,1,0
46328,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:03:55 PM,Y La Bamba,Eight,Lucha,0,0,,Tender Loving Empire,0197338958162,0,0
46329,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:05:11 PM,Squid,Global Groove,Bright Green Field,0,0,,Warp Records,0801061031435,0,0
46330,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:05:38 PM,Squid,Global Groove,Bright Green Field,0,0,Rock,Warp Records,0801061031435,0,0
46331,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:10:05 PM,A. Savage,"Black Holes, the Stars and You","Black Holes, the Stars and You",1,0,,MERLIN - Rough Trade,5059638436182,0,0
46332,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:16:46 PM,False Tracks,Fragmentary Whispers,Hymn For Terror,1,0,,Strange Mono,0019591572919,0,0
46333,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:19:53 PM,Circolo Vizioso,Choppy,Choppy,1,0,,2811257 Records DK2,0019805833423,0,0
46334,Help! I'm Trapped In a Spaceship!,171934,DJ Cro,2024-02-11,10:25:10 PM,Surgeon General,I Forgot (Alec Baldwin) (Live),I Forgot (Alec Baldwin) (Live),1,0,,Rascal Records,0198089799226,0,0
